#{"t_start": 1768085452.1975608, "env_id": "LunarLander-v3"}
r,l,t
270.778892,396,197.07859
264.741927,335,198.131366
215.588672,294,198.254367
246.344385,278,198.373238
256.212523,368,198.516189
235.044606,293,198.63027
9.797411,214,198.709255
-17.788941,177,198.778435
26.081612,171,198.845045
255.880939,298,199.951233
222.357578,315,200.099664
207.672279,301,200.218462
234.064626,398,200.377992
38.428004,191,200.45558
222.476995,258,200.561653
241.226003,295,200.681213
258.902779,301,201.766266
234.698096,246,201.861702
242.166509,265,201.969554
218.173046,350,202.126318
246.251672,340,202.256615
216.978556,275,202.371347
-25.313752,223,202.463772
242.46209,287,203.596487
26.041305,269,203.706277
3.321739,147,203.762073
236.509706,397,203.943235
188.782236,524,204.160053
10.147378,276,204.26397
249.7512,324,204.396157
237.333004,293,205.495968
243.865629,314,205.624779
248.284581,312,205.749476
272.338226,321,205.878393
250.271695,287,205.992002
247.876856,295,206.106955
254.51465,288,207.169333
241.057129,295,207.28689
-23.517265,168,207.360987
262.282405,319,207.482923
232.134723,289,207.593741
-15.143772,218,207.68047
228.562739,443,207.86822
246.552793,210,207.950258
239.55111,282,208.986034
269.926819,400,209.159923
251.475538,262,209.263847
266.389069,245,209.364902
256.219851,395,209.520074
7.125497,230,209.608095
255.910615,227,209.689726
245.644336,304,210.789618
182.029923,518,211.009001
243.898851,229,211.096217
238.084542,309,211.218205
207.323381,388,211.375293
266.436406,254,211.474169
8.422021,255,212.553518
265.85404,221,212.653373
265.184258,236,212.741696
262.646926,285,212.854029
256.087005,272,212.961554
-41.057128,193,213.037538
18.455142,172,213.104421
215.002077,302,213.227495
218.103388,234,214.29912
251.329908,244,214.397875
262.592279,290,214.532972
246.724919,280,214.651361
227.27187,235,214.742714
224.810828,311,214.862895
243.021574,270,214.966509
-23.420699,254,215.074492
249.664187,255,216.147669
279.469159,264,216.276432
14.163198,182,216.345017
-23.983221,169,216.410099
241.199445,269,216.5144
251.824198,214,216.595539
201.100736,315,216.715739
254.499003,223,216.798846
223.84022,265,216.898292
251.664,285,217.987601
0.532645,192,218.059636
249.432899,278,218.189832
245.8304,259,218.290842
243.131501,301,218.412235
254.602003,229,218.499285
253.293571,283,218.620207
-21.350496,191,218.69521
249.119678,282,219.820384
-45.035285,166,219.888029
244.098666,246,219.982476
278.79815,349,220.114554
240.900905,225,220.204196
247.314911,250,220.296827
221.508927,276,220.402914
1.449414,178,220.471275
224.123653,273,221.56035
239.886979,292,221.669797
275.168489,235,221.786835
246.085361,256,221.881528
236.127076,285,221.995687
255.772692,371,222.136558
-3.778542,205,222.215133
240.747783,254,222.310481
-45.723239,199,223.358126
234.039915,247,223.469994
277.836658,253,223.565069
278.745731,248,223.661596
253.13596,269,223.768201
48.42584,137,223.822858
-0.538245,170,223.889432
245.783544,268,224.001877
2.033564,210,224.080004
261.845456,253,225.117421
-42.705967,182,225.196362
275.244576,250,225.298381
-23.777741,226,225.413851
249.466661,221,225.495503
267.549226,223,225.578724
-10.591353,193,225.653251
-63.626874,212,225.734214
38.205001,198,225.808664
261.15687,218,226.823764
8.043453,191,226.896699
-32.796232,194,226.975749
45.535797,163,227.048018
20.44022,215,227.131909
237.416404,374,227.275777
263.474212,221,227.365208
15.726657,164,227.428435
251.036301,270,227.534397
236.535989,267,228.613816
264.019873,253,228.712651
234.690374,328,228.857909
247.652542,247,228.951731
17.003908,183,229.020193
14.840483,224,229.107427
268.223491,227,229.195443
-1.041763,169,229.260384
240.549135,253,229.359338
167.775531,473,230.527377
235.892403,241,230.619348
265.135458,323,230.742165
233.138245,236,230.861903
244.093899,282,230.967721
263.529165,259,231.067372
-6.305983,212,231.146293
13.966447,179,232.184138
227.505085,221,232.272125
253.829646,238,232.380516
273.061956,199,232.457188
19.117252,216,232.543669
279.776361,208,232.63052
247.693937,240,232.728625
4.424268,200,232.804732
239.929615,242,232.89861
9.136769,140,232.954412
234.985664,273,234.008001
250.69984,233,234.103506
254.453545,241,234.207721
236.927163,307,234.324934
272.843201,253,234.422426
248.024812,240,234.513318
-3.809558,167,234.575462
3.871551,155,234.634779
245.62583,269,234.738969
12.259467,178,235.877007
243.257389,245,236.002109
259.467724,253,236.114546
264.412587,295,236.234869
248.833864,277,236.343997
261.01178,272,236.450189
272.384098,227,236.540182
241.174293,242,236.63737
244.177203,377,237.769606
18.127323,160,237.857778
10.461463,158,237.921857
-3.871304,163,237.983437
280.928069,249,238.080758
252.489448,200,238.163341
20.842951,183,238.234245
269.496026,228,238.323053
277.772706,264,238.424697
38.637791,189,239.4215
42.095665,167,239.487167
248.285749,297,239.604066
-12.152972,151,239.662153
41.158925,155,239.75281
259.615926,293,239.864768
9.69278,160,239.929835
261.537742,226,240.016644
27.036657,164,240.079882
267.727361,262,240.178921
238.340014,220,241.25021
28.609327,191,241.329042
36.0191,160,241.411917
260.449971,237,241.505737
239.774717,273,241.612521
223.462482,235,241.712566
229.416652,246,241.808995
254.016984,240,241.902061
22.729012,215,241.986458
19.593826,152,243.014489
244.655454,907,243.396731
219.723088,244,243.494002
55.378881,168,243.556865
254.148987,204,243.636646
252.893213,265,243.741837
61.201075,149,243.80056
